,agbd,agbd_pi_lower,agbd_pi_upper,agbd_se,agbd_t,agbd_t_se,algorithm_run_flag,beam,channel,degrade_flag,delta_time,elev_lowestmode,l2_quality_flag,l4_quality_flag,lat_lowestmode,lon_lowestmode,master_frac,master_int,predict_stratum,predictor_limit_flag,response_limit_flag,selected_algorithm,selected_mode,selected_mode_flag,sensitivity,shot_number,solar_elevation,surface_flag,xvar_1,xvar_2,xvar_3,xvar_4
14794,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9383004,-30.668235778808594,0,0,6.032586108289725,-55.66713868611055,0.9383004,116550912,b'',255,255,1,0,0,0.8281207084655762,155570800200091279,-22.954322814941406,1,-9999.0,-9999.0,-9999.0,-9999.0
14795,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9465644,-30.718708038330078,0,0,6.033005350180534,-55.66683853844043,0.9465644,116550912,b'',255,255,1,0,0,0.6441724300384521,155570800200091280,-22.954599380493164,1,-9999.0,-9999.0,-9999.0,-9999.0
14796,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9548284,-30.721324920654297,0,0,6.033424622650142,-55.666538428401495,0.9548284,116550912,b'',255,255,1,0,0,0.7553361654281616,155570800200091281,-22.95487403869629,1,-9999.0,-9999.0,-9999.0,-9999.0
14797,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9630924,-30.836151123046875,0,0,6.033843898413068,-55.66623837522834,0.9630924,116550912,b'',255,255,1,0,0,0.7756936550140381,155570800200091282,-22.955150604248047,1,-9999.0,-9999.0,-9999.0,-9999.0
14798,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9713564,-30.7718448638916,0,0,6.034263242301525,-55.66593833986392,0.9713564,116550912,b'',255,255,1,0,0,0.8052138686180115,155570800200091283,-22.955425262451172,1,-9999.0,-9999.0,-9999.0,-9999.0
14799,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9796204,-30.867223739624023,0,0,6.034682587684104,-55.665638366671395,0.9796204,116550912,b'',255,255,1,0,0,0.8185256719589233,155570800200091284,-22.95570182800293,1,-9999.0,-9999.0,-9999.0,-9999.0
14800,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9878844,-30.65574073791504,0,0,6.0351020379737195,-55.66533839192601,0.9878844,116550912,b'',255,255,1,0,0,0.6558807492256165,155570800200091285,-22.955976486206055,1,-9999.0,-9999.0,-9999.0,-9999.0
14801,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550912.9961484,-30.96576690673828,0,0,6.035521423846627,-55.66503852528848,0.9961484,116550912,b'',255,255,1,0,0,0.8242847323417664,155570800200091286,-22.956253051757812,1,-9999.0,-9999.0,-9999.0,-9999.0
14802,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0044124,-30.797677993774414,0,0,6.035940959854941,-55.66473863227509,0.004412400000000094,116550913,b'',255,255,1,0,0,0.8222296237945557,155570800200091287,-22.956527709960938,1,-9999.0,-9999.0,-9999.0,-9999.0
14803,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0126764,-30.740192413330078,0,0,6.0363605239118,-55.66443878866825,0.012676399999999921,116550913,b'',255,255,1,0,0,0.7608609199523926,155570800200091288,-22.956802368164062,1,-9999.0,-9999.0,-9999.0,-9999.0
